Id,listing_id,listing_date,is_renovated,amenity_score,OverallQual,OverallCond,GrLivArea,TotalBsmtSF,LotArea,property_age,years_since_remodel,total_baths,GarageCars,Fireplaces,dist_school_km,dist_hospital_km,dist_transit_km,renovation_cost_usd,local_interest_rate_pct,listing_month,Neighborhood,BldgType,HouseStyle,ExterQual,KitchenQual,CentralAir,sale_price,is_monitoring_stream
1230,L-001230,2008-08-20,0,0.5780612493905513,5,5,1507,1075,7910,48,48,2.0,1,0,2.37,4.14,0.63,0.0,5.81,8,NAmes,1Fam,SLvl,TA,TA,Y,126300,0
236,L-000236,2008-08-23,0,0.4310586437774248,6,3,987,483,1680,37,37,1.5,1,0,2.69,6.26,2.29,0.0,5.81,8,BrDale,TwnhsE,2Story,TA,TA,Y,88400,0
986,L-000986,2008-08-24,0,0.4702687769903712,5,5,1164,1164,10880,58,58,2.0,1,0,2.69,4.81,1.65,0.0,5.81,8,Edwards,2fmCon,1Story,TA,TA,N,121400,0
531,L-000531,2008-08-25,1,0.7606897047204018,6,5,1509,1461,10200,20,19,3.0,2,1,0.87,2.36,2.89,87800.0,5.81,8,Timber,1Fam,SLvl,Gd,Gd,Y,174400,0
1419,L-001419,2008-08-25,0,0.6026670818256301,5,5,1144,1144,9204,45,45,2.5,1,0,1.83,5.42,0.75,0.0,5.81,8,NAmes,1Fam,1Story,TA,TA,Y,125700,0
1265,L-001265,2008-08-25,1,0.5910704150840671,6,5,1337,1405,4060,10,9,3.0,2,0,2.1,5.36,0.58,61600.0,5.81,8,NAmes,TwnhsE,1Story,Gd,Gd,Y,182500,0
1011,L-001011,2008-08-26,1,0.4569322805770302,5,5,1271,720,21286,60,58,2.0,1,1,2.64,6.69,1.56,52600.0,5.81,8,Sawyer,1Fam,1.5Fin,TA,TA,Y,140000,0
655,L-000655,2008-08-27,0,1.1040573833682712,8,6,2113,2109,10437,13,13,3.5,3,1,0.39,1.04,1.15,0.0,5.81,8,NoRidge,1Fam,1Story,Gd,Gd,Y,348000,0
13,L-000013,2008-09-01,0,0.555912791720652,5,6,912,912,12968,46,46,2.0,1,0,2.0,4.46,1.29,0.0,5.7,9,Sawyer,1Fam,1Story,TA,TA,Y,137700,0
922,L-000922,2008-09-02,1,0.45190879194992417,5,7,2200,1272,8777,108,5,5.0,0,0,2.34,7.64,2.17,99400.0,5.7,9,Edwards,Duplex,1.5Fin,TA,TA,Y,141500,0
605,L-000605,2008-09-03,0,0.6007345003492581,7,5,1494,1494,12803,6,6,3.0,2,1,1.72,2.97,1.8,0.0,5.7,9,CollgCr,1Fam,1Story,Gd,Gd,Y,222100,0
835,L-000835,2008-09-05,0,0.5356773001170649,5,6,1144,1144,7875,47,47,2.0,2,0,2.44,6.19,0.71,0.0,5.7,9,NAmes,1Fam,1Story,TA,TA,Y,141300,0
954,L-000954,2008-09-06,0,0.5910304251150298,5,4,1968,784,11075,39,39,3.0,2,1,1.88,3.12,1.45,0.0,5.7,9,Mitchel,1Fam,2Story,TA,TA,Y,169800,0
442,L-000442,2008-09-08,0,0.46577647662967964,4,4,1440,1440,12108,53,53,2.0,0,0,2.91,4.44,1.54,0.0,5.7,9,Edwards,Duplex,1Story,TA,Fa,N,118400,0
1112,L-001112,2008-09-09,0,0.6784118178015544,7,6,1964,803,10480,32,32,2.5,2,1,1.25,5.18,0.96,0.0,5.7,9,NWAmes,1Fam,2Story,TA,TA,Y,211600,0
849,L-000849,2008-09-10,1,1.2223301090202923,6,8,2358,907,45600,100,11,3.0,2,1,0.4,0.97,0.18,95800.0,5.7,9,ClearCr,1Fam,1.5Fin,TA,TA,Y,239300,0
23,L-000023,2008-09-11,0,0.5775916432943221,8,5,1795,1777,9742,6,6,2.0,2,1,1.65,4.51,1.74,0.0,5.7,9,CollgCr,1Fam,1Story,Gd,Gd,Y,235100,0
1441,L-001441,2008-09-15,1,0.6856003797841423,6,7,2555,588,11526,86,14,2.0,2,1,1.61,2.16,1.08,87000.0,5.7,9,Crawfor,1Fam,2.5Fin,TA,TA,Y,186600,0
1038,L-001038,2008-09-16,1,0.5030816709820132,8,5,2263,1055,9240,7,6,2.5,2,1,2.07,4.86,2.26,39900.0,5.7,9,CollgCr,1Fam,2Story,Gd,Gd,Y,289200,0
591,L-000591,2008-09-16,0,0.5769070996930583,7,5,1582,770,8320,4,4,2.5,2,0,1.67,3.9,1.99,0.0,5.7,9,CollgCr,1Fam,2Story,Gd,Gd,Y,187100,0
432,L-000432,2008-09-17,1,0.365662308730857,6,7,1198,901,5586,88,10,1.0,0,0,3.93,5.15,2.68,28000.0,5.7,9,OldTown,1Fam,1.5Fin,TA,TA,Y,77600,0
166,L-000166,2008-09-19,1,0.4754929496913354,5,7,1355,644,10106,68,9,3.0,0,0,2.92,4.33,1.37,39000.0,5.7,9,Edwards,2fmCon,1.5Fin,TA,TA,Y,127200,0
3,L-000003,2008-09-23,1,0.6617232395141462,7,5,1786,920,11250,7,6,3.5,2,1,1.29,3.76,1.5,91200.0,5.7,9,CollgCr,1Fam,2Story,Gd,Gd,Y,216900,0
228,L-000228,2008-09-23,0,0.40638277759266866,6,6,987,483,1869,38,38,1.5,1,0,3.55,6.11,1.58,0.0,5.7,9,BrDale,Twnhs,2Story,TA,TA,Y,105300,0
621,L-000621,2008-09-26,1,0.4724696003765771,3,3,864,864,8248,94,58,2.0,0,0,3.07,4.16,1.31,19400.0,5.7,9,Edwards,1Fam,1Story,TA,TA,N,69500,0
1426,L-001426,2008-10-04,0,0.621036103273531,6,6,1252,1252,10721,49,49,1.0,2,0,1.82,6.38,0.51,0.0,5.57,10,NAmes,1Fam,1Story,Gd,Gd,Y,144800,0
1157,L-001157,2008-10-04,1,0.5980173353232543,5,8,1265,1219,9350,43,9,2.5,2,1,1.85,4.71,0.88,43500.0,5.57,10,NAmes,1Fam,SLvl,TA,Gd,Y,176900,0
1209,L-001209,2008-10-05,1,0.5241288360814523,5,7,1283,931,7763,46,28,2.0,2,0,2.52,5.57,0.83,35500.0,5.57,10,NAmes,1Fam,1Story,TA,TA,Y,140400,0
509,L-000509,2008-10-05,1,0.33804408804408803,7,9,1378,689,9600,80,3,2.0,2,1,4.18,7.4,2.51,69100.0,5.57,10,OldTown,1Fam,2Story,TA,Gd,Y,158800,0
873,L-000873,2008-10-08,1,0.5883249666751751,5,7,910,105,8892,55,12,1.0,2,0,1.92,7.4,0.61,32600.0,5.57,10,NAmes,1Fam,1Story,Gd,Gd,Y,115400,0
1177,L-001177,2008-10-09,1,0.5428488911720619,5,5,923,876,6951,24,23,2.0,1,0,2.51,3.48,1.05,30500.0,5.57,10,Mitchel,1Fam,1Story,TA,TA,Y,116100,0
857,L-000857,2008-10-09,0,0.535418314871472,6,6,1026,940,10970,30,30,2.0,2,0,1.91,4.99,1.77,0.0,5.57,10,CollgCr,1Fam,SLvl,TA,TA,Y,144700,0
551,L-000551,2008-10-10,0,0.6008334026679979,6,6,1069,1069,4043,31,31,2.0,2,0,2.57,6.07,0.2,0.0,5.57,10,NPkVill,TwnhsE,1Story,TA,TA,Y,139500,0
1229,L-001229,2008-10-11,0,1.2990142896342107,9,5,1702,1702,8769,0,0,2.5,3,1,0.18,0.46,1.75,0.0,5.57,10,NridgHt,TwnhsE,1Story,Ex,Ex,Y,362000,0
896,L-000896,2008-10-12,0,0.6343686508228905,6,5,1796,780,7056,45,45,2.5,2,1,1.67,5.32,0.66,0.0,5.57,10,NAmes,1Fam,2Story,TA,TA,Y,135400,0
713,L-000713,2008-10-13,1,1.0699222024337587,8,5,1228,1228,4671,20,19,3.0,2,1,0.21,2.15,2.54,64400.0,5.57,10,StoneBr,TwnhsE,1Story,Gd,Gd,Y,180400,0
668,L-000668,2008-10-14,1,0.5656341127239256,6,5,1679,1408,8125,14,10,3.0,2,1,2.39,5.19,0.58,35400.0,5.57,10,SawyerW,1Fam,1Story,TA,Gd,Y,188900,0
349,L-000349,2008-10-16,1,1.3024601409446874,7,5,1626,764,2448,5,4,3.5,2,0,0.18,0.53,1.34,68700.0,5.57,10,NridgHt,Twnhs,2Story,Gd,Gd,Y,155700,0
576,L-000576,2008-10-17,1,0.6357769069166128,5,5,1216,832,8480,61,58,1.0,1,0,1.56,6.28,0.7,47600.0,5.57,10,NAmes,1Fam,1.5Fin,TA,TA,Y,117100,0
795,L-000795,2008-10-18,1,0.5721734232519905,7,5,1895,712,10832,14,12,2.5,2,1,1.48,5.5,2.26,45600.0,5.57,10,Gilbert,1Fam,2Story,Gd,Gd,Y,191700,0
1328,L-001328,2008-10-20,1,0.5965332385532134,5,9,816,816,6600,26,0,1.5,1,1,2.14,3.19,0.89,26900.0,5.57,10,Mitchel,1Fam,1Story,Gd,Gd,Y,128200,0
1372,L-001372,2008-10-20,1,0.6046809482448339,6,6,1661,992,9600,53,12,2.0,1,1,1.82,6.21,0.66,80400.0,5.57,10,NAmes,1Fam,SLvl,TA,Gd,Y,159800,0
803,L-000803,2008-10-20,0,0.5016626401177067,7,5,1456,728,8199,3,3,3.5,2,1,2.19,3.79,2.58,0.0,5.57,10,CollgCr,1Fam,2Story,Gd,Gd,Y,186600,0
83,L-000083,2008-10-21,0,0.9173198346097107,8,5,1563,1563,10206,1,1,2.0,3,1,0.65,1.89,1.17,0.0,5.57,10,Somerst,1Fam,1Story,TA,Gd,Y,242000,0
1081,L-001081,2008-10-21,1,0.6281678326670475,6,7,1258,1258,11040,37,4,2.5,2,0,1.56,4.44,1.06,24900.0,5.57,10,NWAmes,1Fam,1Story,Gd,Gd,Y,143700,0
745,L-000745,2008-10-21,0,1.1349997991849898,8,5,1337,1337,5395,15,15,3.0,2,1,0.19,1.61,1.91,0.0,5.57,10,StoneBr,TwnhsE,1Story,Gd,Gd,Y,178700,0
1357,L-001357,2008-10-27,0,0.5339182422515756,5,5,892,864,9477,42,42,1.0,1,0,3.05,4.28,0.56,0.0,5.57,10,NAmes,1Fam,1Story,TA,TA,Y,111200,0
571,L-000571,2008-11-01,0,0.5514268197651233,5,5,1728,1728,13101,43,43,2.0,2,0,2.46,6.01,0.57,0.0,5.52,11,NAmes,Duplex,1Story,TA,TA,Y,138900,0
1172,L-001172,2008-11-01,0,0.5728862382343395,6,6,1261,1261,9120,50,50,2.0,2,1,2.12,7.0,0.58,0.0,5.52,11,NAmes,1Fam,1Story,TA,TA,Y,163400,0
683,L-000683,2008-11-02,1,1.050663021189337,6,5,1291,1291,2887,12,11,2.0,2,1,0.75,1.09,0.25,30500.0,5.52,11,ClearCr,1Fam,1Story,TA,Gd,Y,168800,0
1182,L-001182,2008-11-05,0,0.7221119258680947,8,5,1652,1600,5587,0,0,3.5,2,1,1.11,3.63,1.14,0.0,5.52,11,Crawfor,TwnhsE,1Story,Ex,Gd,Y,388300,0
175,L-000175,2008-11-06,0,0.7990985138946101,6,5,1651,1606,12416,22,22,3.0,2,1,0.76,2.8,2.02,0.0,5.52,11,Timber,1Fam,1Story,TA,TA,Y,178700,0
935,L-000935,2008-11-08,1,0.7136422706598144,7,7,2069,585,27650,48,1,3.0,2,1,1.2,7.1,0.52,104000.0,5.52,11,NAmes,1Fam,1Story,TA,Gd,Y,234900,0
1162,L-001162,2008-11-09,1,0.6568231135787437,6,7,1640,1296,14778,54,2,2.0,2,1,1.42,3.93,1.11,55300.0,5.52,11,Crawfor,1Fam,1Story,Gd,Gd,Y,222600,0
1337,L-001337,2008-11-10,0,0.6955369591907088,5,5,1656,1656,9246,35,35,2.0,2,0,1.27,3.33,1.15,0.0,5.52,11,NWAmes,Duplex,1Story,TA,TA,Y,131000,0
838,L-000838,2008-11-13,0,0.43801974383868786,6,5,987,483,1680,35,35,2.5,1,0,2.9,8.46,1.33,0.0,5.52,11,BrDale,Twnhs,2Story,TA,TA,Y,96000,0
1410,L-001410,2008-11-13,1,0.6651223070714596,7,6,2093,791,20544,22,17,2.5,2,1,1.24,4.46,1.36,65900.0,5.52,11,NWAmes,1Fam,2Story,TA,TA,Y,220300,0
528,L-000528,2008-11-13,0,1.2668588247234345,9,5,2713,1452,14948,0,0,3.5,3,1,0.18,0.67,1.5,0.0,5.52,11,NridgHt,1Fam,2Story,Ex,Ex,Y,437200,0
1235,L-001235,2008-11-16,1,0.4899146075616664,5,6,1964,940,8525,97,58,1.5,0,0,2.33,4.46,2.06,53400.0,5.52,11,SWISU,1Fam,2Story,TA,TA,N,128200,0
421,L-000421,2008-11-17,1,0.6632727360218008,7,5,1344,1344,7060,11,10,4.0,4,0,1.71,2.76,0.86,42700.0,5.52,11,Mitchel,Duplex,SFoyer,TA,TA,Y,200000,0
580,L-000580,2008-11-18,0,0.39700207350152766,5,5,1795,1050,12150,54,54,2.0,1,0,2.54,13.31,2.77,0.0,5.52,11,OldTown,1Fam,1.5Fin,TA,TA,N,127500,0
718,L-000718,2008-11-19,1,0.7236723316815799,5,6,1178,1176,10000,35,8,2.0,2,1,0.99,5.62,1.06,39000.0,5.52,11,NWAmes,1Fam,1Story,TA,Gd,Y,151700,0
1438,L-001438,2008-11-21,0,1.2865264150749955,8,5,1932,1932,12444,0,0,3.0,3,1,0.22,0.56,1.05,0.0,5.52,11,NridgHt,1Fam,1Story,Ex,Ex,Y,396100,0
1006,L-001006,2008-11-24,0,0.5982487957198074,5,8,985,985,8385,31,31,2.0,1,0,1.46,3.88,2.36,0.0,5.52,11,CollgCr,1Fam,SLvl,Gd,TA,Y,142000,0
338,L-000338,2008-12-01,1,0.5803350480675495,7,5,1536,1536,9135,6,5,3.0,2,0,1.86,3.46,1.53,47200.0,5.43,12,CollgCr,1Fam,1Story,Gd,Gd,Y,212000,0
974,L-000974,2008-12-01,1,0.8963044448077409,7,5,1428,1428,11639,1,0,2.0,2,0,0.7,1.99,1.13,60400.0,5.43,12,Somerst,1Fam,1Story,Gd,Gd,Y,178400,0
1228,L-001228,2008-12-02,1,0.6027653381101657,5,8,912,912,8872,43,0,2.0,2,0,2.19,4.6,0.5,26200.0,5.43,12,NAmes,1Fam,1Story,TA,Gd,Y,144700,0
253,L-000253,2008-12-02,0,0.5579348201697631,6,5,1640,798,8366,4,4,2.5,2,0,2.55,6.21,0.45,0.0,5.43,12,SawyerW,1Fam,2Story,Gd,Gd,Y,173800,0
415,L-000415,2008-12-09,0,0.5864734499629491,7,5,2097,1080,11228,15,15,3.0,3,1,2.12,5.19,0.62,0.0,5.43,12,SawyerW,1Fam,2Story,Gd,Gd,Y,219300,0
401,L-000401,2008-12-14,0,1.0959205242020715,8,5,1288,1260,14963,12,12,2.5,2,2,0.25,1.85,1.49,0.0,5.43,12,Veenker,TwnhsE,1Story,Gd,Ex,Y,235300,0
1119,L-001119,2008-12-15,1,0.5050677523863563,5,6,1601,533,13825,50,21,1.5,1,0,2.35,5.17,1.39,73600.0,5.43,12,Sawyer,1Fam,SLvl,TA,TA,Y,139400,0
5,L-000005,2008-12-18,0,1.001466275659824,8,5,2198,1145,14260,8,8,3.5,3,1,0.5,1.2,1.79,0.0,5.43,12,NoRidge,1Fam,2Story,Gd,Gd,Y,243900,0
368,L-000368,2008-12-19,0,0.5921776570828622,6,5,1431,1099,9150,46,46,1.5,1,1,2.02,5.4,0.64,0.0,5.43,12,NAmes,1Fam,SLvl,TA,TA,Y,162600,0
1297,L-001297,2008-12-20,0,0.5751547410720073,5,6,1128,1120,8700,45,45,3.0,2,0,2.2,7.34,0.48,0.0,5.43,12,NAmes,1Fam,1Story,TA,TA,Y,151900,0
139,L-000139,2008-12-24,1,0.5812123899766481,8,5,1852,1004,9066,9,8,2.5,3,2,1.56,4.86,1.85,85600.0,5.43,12,CollgCr,1Fam,2Story,Gd,Gd,Y,227300,0
1350,L-001350,2008-12-25,1,0.44489627197887116,8,5,2358,684,5250,136,21,2.0,0,0,2.44,6.61,2.39,162900.0,5.43,12,OldTown,1Fam,2Story,TA,TA,N,118000,0
260,L-000260,2008-12-25,0,0.3672163779408882,5,5,882,0,12702,52,52,1.0,1,0,3.25,8.71,2.73,0.0,5.43,12,OldTown,1Fam,1Story,TA,TA,Y,96400,0
710,L-000710,2008-12-26,0,0.47893235939307355,5,7,904,876,7162,42,42,1.0,1,0,2.67,5.73,1.27,0.0,5.43,12,Sawyer,1Fam,1Story,TA,TA,Y,108300,0
637,L-000637,2009-01-02,1,0.603029136182775,2,3,800,264,6120,73,59,1.0,0,1,1.94,6.95,0.5,17800.0,5.27,1,BrkSide,1Fam,1Story,Fa,Fa,N,58900,0
945,L-000945,2009-01-06,0,0.6995031312165124,6,6,1344,819,14375,51,51,1.5,2,1,1.35,1.54,2.89,0.0,5.27,1,Timber,1Fam,SLvl,TA,Gd,Y,135100,0
438,L-000438,2009-01-06,1,0.5585402625935487,6,7,904,884,6000,83,5,1.0,1,0,2.37,7.46,0.48,40700.0,5.27,1,BrkSide,1Fam,1.5Unf,Gd,TA,Y,118100,0
730,L-000730,2009-01-07,1,0.38260356570814236,4,5,1208,780,6240,84,59,1.0,2,0,3.75,5.02,2.37,35300.0,5.27,1,IDOTRR,1Fam,1.5Fin,TA,TA,Y,100700,0
293,L-000293,2009-01-08,1,0.47607658955744875,5,4,1716,768,11409,60,1,1.5,1,1,2.52,5.9,1.51,79200.0,5.27,1,Edwards,1Fam,1.5Fin,TA,TA,Y,126300,0
1058,L-001058,2009-01-14,0,1.0076093861992572,7,6,1850,973,29959,15,15,2.5,2,1,0.49,1.06,2.2,0.0,5.27,1,NoRidge,1Fam,2Story,Gd,Gd,Y,235400,0
200,L-000200,2009-01-18,1,1.3146879756468797,8,5,1713,1713,9591,5,4,3.0,3,1,0.2,0.46,1.16,96600.0,5.27,1,NridgHt,1Fam,1Story,Gd,Ex,Y,272200,0
125,L-000125,2009-01-18,1,0.6112462839621788,6,5,1586,1362,17043,30,11,2.0,2,1,1.64,4.17,1.21,58200.0,5.27,1,NWAmes,1Fam,1Story,TA,TA,Y,179100,0
1036,L-001036,2009-01-25,0,0.47125731894873124,4,3,845,0,11500,52,52,1.0,1,0,2.28,8.98,1.58,0.0,5.27,1,Edwards,1Fam,1Story,TA,TA,N,81100,0
1101,L-001101,2009-01-25,1,0.5056035243870542,2,5,438,290,8400,89,59,1.0,1,0,2.39,3.38,2.11,11100.0,5.27,1,SWISU,1Fam,1Story,TA,Fa,N,59900,0
804,L-000804,2009-01-26,1,1.347958505542426,9,5,2822,1734,13891,1,0,3.5,3,1,0.11,0.52,1.54,119300.0,5.27,1,NridgHt,1Fam,2Story,Ex,Ex,Y,557900,0
1317,L-001317,2009-01-27,0,0.5738223619080571,8,5,1630,1622,10226,1,1,3.0,3,1,1.5,3.74,3.39,0.0,5.27,1,CollgCr,1Fam,1Story,Gd,Ex,Y,283700,0
822,L-000822,2009-02-04,0,0.38653730648992873,4,4,936,936,6000,56,56,1.0,2,0,3.21,8.81,2.06,0.0,5.13,2,OldTown,2fmCon,1Story,Fa,TA,N,87600,0
890,L-000890,2009-02-05,0,0.5873606680058293,6,4,1505,1505,12160,56,56,2.0,2,1,1.79,6.8,0.82,0.0,5.13,2,NAmes,1Fam,1Story,TA,TA,Y,148400,0
998,L-000998,2009-02-05,0,0.7304675829404721,6,6,1442,1442,11717,39,39,2.0,2,1,1.12,3.73,0.96,0.0,5.13,2,NWAmes,1Fam,1Story,TA,TA,Y,178300,0
728,L-000728,2009-02-06,0,0.5103558520989714,7,5,1232,1232,7314,2,2,3.0,2,0,2.27,3.4,2.3,0.0,5.13,2,CollgCr,1Fam,1Story,Gd,Gd,Y,195800,0
671,L-000671,2009-02-07,0,0.5025994026715094,6,5,1476,738,8633,4,4,3.5,2,0,2.18,4.4,2.14,0.0,5.13,2,CollgCr,1Fam,2Story,Gd,Gd,Y,167500,0
834,L-000834,2009-02-08,0,0.5912552421938946,6,6,1516,1516,10004,45,45,1.5,2,0,2.04,6.02,0.57,0.0,5.13,2,NAmes,1Fam,1Story,TA,TA,Y,164200,0
938,L-000938,2009-02-09,0,0.8973200867921522,7,5,1971,1113,9675,4,4,2.5,2,1,0.63,2.53,1.11,0.0,5.13,2,Somerst,1Fam,2Story,Gd,Gd,Y,244100,0
725,L-000725,2009-02-10,1,0.4203565391143657,9,5,1698,1698,13286,2,1,3.0,3,1,3.22,7.01,1.48,81200.0,5.13,2,Edwards,1Fam,1Story,Ex,Ex,Y,300300,0
1292,L-001292,2009-02-10,0,0.48619815996331817,5,7,1302,630,1680,37,37,2.5,1,0,2.45,5.86,1.43,0.0,5.13,2,BrDale,Twnhs,2Story,TA,TA,Y,119000,0
65,L-000065,2009-02-11,1,0.5652501624072799,7,5,2034,1057,9375,12,11,3.5,2,0,1.79,3.82,1.91,66300.0,5.13,2,CollgCr,1Fam,2Story,TA,Gd,Y,212900,0
87,L-000087,2009-03-02,0,0.6464155608562026,6,5,1560,684,11911,4,4,2.5,2,1,1.16,5.04,1.98,0.0,5.02,3,Gilbert,1Fam,2Story,Gd,Gd,Y,165100,0
1202,L-001202,2009-03-03,0,0.5692482544301343,7,5,1779,866,10400,11,11,2.5,2,0,1.96,3.36,1.57,0.0,5.02,3,CollgCr,1Fam,2Story,TA,Gd,Y,188500,0
224,L-000224,2009-03-04,0,0.5542268189327013,4,6,864,864,10500,38,38,1.0,2,0,2.25,5.12,0.82,0.0,5.02,3,NAmes,1Fam,1Story,TA,TA,Y,94800,0
1110,L-001110,2009-03-05,1,1.2742279633989395,8,5,1836,1836,11362,5,4,3.0,3,1,0.21,0.57,1.32,77700.0,5.02,3,NridgHt,1Fam,1Story,Gd,Gd,Y,264300,0
1407,L-001407,2009-03-09,1,0.49660298866287983,5,7,768,768,8445,37,2,2.0,2,0,2.04,5.38,2.36,15600.0,5.02,3,CollgCr,1Fam,SFoyer,TA,TA,Y,129600,0
1408,L-001408,2009-03-09,0,0.5583303589501123,5,5,833,833,8780,24,24,2.0,0,0,2.46,4.16,0.74,0.0,5.02,3,Mitchel,1Fam,1Story,TA,TA,Y,109700,0
858,L-000858,2009-03-12,1,0.6219134449606967,6,5,1481,702,8125,15,14,2.5,2,1,1.44,4.61,1.44,55200.0,5.02,3,Gilbert,1Fam,2Story,TA,TA,Y,164500,0
1117,L-001117,2009-03-15,0,0.6591787413643363,8,5,1419,408,7750,7,7,3.5,2,1,1.06,5.75,2.01,0.0,5.02,3,Gilbert,1Fam,SLvl,Gd,Gd,Y,179700,0
541,L-000541,2009-03-16,0,0.8281133409897546,9,5,1838,1838,14601,3,3,3.0,3,1,0.79,1.87,2.15,0.0,5.02,3,Timber,1Fam,1Story,Ex,Ex,Y,307300,0
430,L-000430,2009-03-17,0,0.7507325783261679,6,5,1412,1392,11457,21,21,3.0,2,1,1.01,2.05,2.36,0.0,5.02,3,Timber,1Fam,1Story,TA,Gd,Y,170500,0
376,L-000376,2009-03-18,1,0.44856776813970134,1,1,904,683,10020,87,59,1.5,0,0,2.93,6.65,1.33,13300.0,5.02,3,Edwards,1Fam,1Story,Fa,Fa,N,59100,0
309,L-000309,2009-03-21,1,0.4096582952152108,4,5,861,861,12342,69,59,1.0,2,0,3.44,8.46,1.28,41000.0,5.02,3,Edwards,1Fam,1Story,TA,TA,Y,81200,0
660,L-000660,2009-03-21,1,0.4077689593191034,5,7,1486,1486,9937,45,10,2.0,2,0,3.52,5.36,1.78,39400.0,5.02,3,Edwards,1Fam,1Story,TA,TA,Y,157000,0
1281,L-001281,2009-03-23,0,0.4914430840000209,7,5,1573,1573,9808,7,7,3.0,2,0,2.36,3.47,2.66,0.0,5.02,3,CollgCr,1Fam,1Story,Gd,Gd,Y,210700,0
258,L-000258,2009-03-23,0,0.5577512615311142,7,5,1604,1604,8814,3,3,3.5,2,1,1.82,3.98,1.92,0.0,5.02,3,CollgCr,1Fam,1Story,Gd,Gd,Y,210800,0
756,L-000756,2009-03-23,0,0.8729803660906024,6,5,1471,729,3230,10,10,2.5,2,0,0.6,2.85,1.54,0.0,5.02,3,Somerst,TwnhsE,2Story,TA,TA,Y,169300,0
734,L-000734,2009-03-24,1,0.4920646286462001,5,6,1144,864,10000,48,26,2.0,1,1,2.47,4.65,1.6,36400.0,5.02,3,Sawyer,1Fam,1Story,TA,TA,Y,126000,0
1344,L-001344,2009-03-25,1,0.7138386582407167,6,6,1913,896,7558,81,59,1.5,2,1,1.18,3.01,1.3,27900.0,5.02,3,Crawfor,1Fam,1.5Fin,TA,TA,Y,169000,0
739,L-000739,2009-03-25,1,0.4858673980692658,5,5,1200,1200,10800,22,21,6.0,0,0,2.67,4.76,1.37,26900.0,5.02,3,Edwards,Duplex,1Story,TA,TA,Y,169200,0
757,L-000757,2009-04-03,0,0.5854869263565851,8,5,1768,866,10769,2,2,2.5,2,0,1.6,3.99,1.98,0.0,5.06,4,CollgCr,1Fam,2Story,Gd,Gd,Y,206000,0
462,L-000462,2009-04-04,1,0.4772605478880787,7,9,1135,560,7200,73,2,2.0,2,0,2.59,4.21,1.92,31400.0,5.06,4,SWISU,1Fam,2Story,Gd,Gd,Y,150700,0
1336,L-001336,2009-04-04,0,0.7141408123779314,6,5,1334,1350,9650,32,32,2.5,2,1,1.26,2.73,1.18,0.0,5.06,4,NWAmes,1Fam,1Story,TA,TA,Y,158400,0
244,L-000244,2009-04-04,0,0.5988155988155988,6,6,1217,626,10762,29,29,1.5,1,1,2.08,6.77,0.43,0.0,5.06,4,SawyerW,TwnhsE,2Story,TA,TA,Y,115200,0
205,L-000205,2009-04-04,1,0.40209156684777597,5,7,1284,720,3500,62,59,1.5,1,0,3.36,5.07,2.32,46100.0,5.06,4,OldTown,1Fam,1.5Fin,TA,TA,Y,106200,0
1443,L-001443,2009-04-05,0,0.8856708054519471,10,5,2007,1017,11003,1,1,3.5,3,1,0.67,2.35,1.18,0.0,5.06,4,Somerst,1Fam,2Story,Ex,Ex,Y,300000,0
953,L-000953,2009-04-07,1,0.5815649419809604,5,8,768,768,7200,37,6,1.5,1,0,1.7,3.47,2.02,19100.0,5.06,4,CollgCr,1Fam,SFoyer,TA,TA,Y,123200,0
676,L-000676,2009-04-12,0,0.6618587996037016,6,6,1441,855,2289,31,31,2.5,2,1,1.86,6.32,0.23,0.0,5.06,4,NPkVill,Twnhs,2Story,TA,TA,Y,144300,0
1392,L-001392,2009-04-12,0,0.6877809783610893,5,5,1584,1584,8944,42,42,2.0,3,0,1.28,5.2,0.78,0.0,5.06,4,NAmes,Duplex,1Story,TA,TA,Y,117000,0
283,L-000283,2009-04-13,1,1.2791875362633804,7,5,1314,1314,5063,2,1,3.0,2,1,0.21,0.45,1.78,33900.0,5.06,4,NridgHt,Twnhs,1Story,Gd,Gd,Y,195200,0
740,L-000740,2009-04-13,0,0.5484633169655038,7,5,1728,864,9313,5,5,2.5,2,0,1.61,5.36,2.46,0.0,5.06,4,CollgCr,1Fam,2Story,Gd,Gd,Y,182700,0
1100,L-001100,2009-04-14,0,0.6739797205453453,7,5,1601,1271,11880,31,31,2.0,2,1,1.35,4.33,0.94,0.0,5.06,4,NWAmes,1Fam,1Story,TA,TA,Y,148400,0
747,L-000747,2009-04-16,0,0.6911849314610276,7,5,2256,952,8795,9,9,2.5,2,1,1.01,4.52,1.91,0.0,5.06,4,Gilbert,1Fam,2Story,Gd,Gd,Y,229000,0
96,L-000096,2009-04-16,0,0.5996212534553014,6,8,1470,680,9765,16,16,2.5,2,1,1.41,5.58,1.76,0.0,5.06,4,Gilbert,1Fam,2Story,Ex,TA,Y,175900,0
1040,L-001040,2009-04-17,0,0.31979318240569476,4,4,630,630,1477,39,39,2.0,1,0,5.22,7.67,1.96,0.0,5.06,4,MeadowV,TwnhsE,SFoyer,TA,TA,Y,77400,0
274,L-000274,2009-04-18,1,0.5744766271960374,6,6,1632,1240,9600,51,21,3.0,1,1,2.2,7.85,0.46,67600.0,5.06,4,NAmes,1Fam,1Story,TA,TA,Y,130200,0
